name,image
PNY OC GeForce RTX 5070 Ti 16 GB Video Card (VCG5070T16TFXPB1-O),https://cdna.pcpartpicker.com/static/forever/images/product/4fbe161d8b3204734dc5c964dc5443e4.256p.jpg
PowerColor Reaper Radeon RX 9070 XT 16 GB Video Card (RX9070XT 16G-A),https://cdna.pcpartpicker.com/static/forever/images/product/160efdc913b158179077601d43569379.256p.jpg
Asus TUF GAMING OC GeForce RTX 5070 Ti 16 GB Video Card (tuf-rtx5070ti-o16g-gaming),https://cdna.pcpartpicker.com/static/forever/images/product/a9f549d5905f54cf6f3e43c9a38643d5.256p.jpg
XFX Swift Radeon RX 9070 XT 16 GB Video Card (RX-97TSWF3B9),https://cdna.pcpartpicker.com/static/forever/images/product/c1c0551489e7f81cd521f6bfc7dac233.256p.jpg
Gigabyte WINDFORCE OC SFF GeForce RTX 5070 Ti 16 GB Video Card (GV-N507TWF3OC-16GD),https://cdna.pcpartpicker.com/static/forever/images/product/01f288f2abde496dcb1620b0da58df50.256p.jpg
Sapphire NITRO+ Radeon RX 9070 XT 16 GB Video Card (11348-01-20G),https://cdna.pcpartpicker.com/static/forever/images/product/1add1f9857eec8cf98c8963331dfe4b6.256p.jpg
Asus PRIME GeForce RTX 5070 12 GB Video Card (prime-rtx5070-12g),https://cdna.pcpartpicker.com/static/forever/images/product/ff0463c9c1bab135e7d0be471295c5ee.256p.jpg
MSI GAMING TRIO OC GeForce RTX 5090 32 GB Video Card (GeForce RTX 5090 32G GAMING TRIO OC),https://cdna.pcpartpicker.com/static/forever/images/product/95f27af65a763da39cf414b23ee93a8f.256p.jpg
XFX Speedster SWFT 210 Core Radeon RX 7600 8 GB Video Card (RX-76PSWFTFY),https://m.media-amazon.com/images/I/41qsQY8oXcL.jpg
MSI SHADOW 3X OC GeForce RTX 5080 16 GB Video Card (GeForce RTX 5080 16G SHADOW 3X OC),https://cdna.pcpartpicker.com/static/forever/images/product/d91d1da465afdceccb1152763b266b4a.256p.jpg
Zotac Twin Edge OC GeForce RTX 5060 Ti 16 GB Video Card (ZT-B50620H-10M),https://cdna.pcpartpicker.com/static/forever/images/product/cd249f96382c3c81f82b829154af3c8e.256p.jpg
ASRock Challenger OC Radeon RX 9060 XT 16 GB Video Card (RX9060XT CL 16GO),https://cdna.pcpartpicker.com/static/forever/images/product/67f500a12c85e2179f6cbad6cc4838cb.256p.jpg
Asus TUF GAMING OC GeForce RTX 5080 16 GB Video Card (TUF-RTX5080-O16G-GAMING),https://cdna.pcpartpicker.com/static/forever/images/product/a5d521869c682b9b728f2a33f3c555ac.256p.jpg
NVIDIA Founders Edition GeForce RTX 5080 16 GB Video Card (900-1G144-2545-000),https://cdna.pcpartpicker.com/static/forever/images/product/827dd8b562ba551d7e5e6376c153e4e0.256p.jpg
Gigabyte WINDFORCE SFF GeForce RTX 5080 16 GB Video Card (GV-N5080WF3-16GD),https://cdna.pcpartpicker.com/static/forever/images/product/944be04796799b52e6d0e14a4f5bd9b0.256p.jpg
XFX GTS XXX Radeon RX 580 8 GB Video Card (RX-580P8DFD6),https://cdna.pcpartpicker.com/static/forever/images/product/7a8d66854d65f497aca573e84772d861.256p.jpg
Gigabyte AORUS MASTER GeForce RTX 5090 32 GB Video Card (GV-N5090AORUSM ICE-32GD),https://cdna.pcpartpicker.com/static/forever/images/product/3b48514507cb494a63445b44ad4592ec.256p.jpg
Asus ROG Astral OC GeForce RTX 5080 16 GB Video Card (rog-astral-rtx5080-o16g-gaming),https://cdna.pcpartpicker.com/static/forever/images/product/94f5fe9dfa12cf9590ae428b8ba3da53.256p.jpg
MSI VENTUS 2X BLACK OC GeForce RTX 4060 8 GB Video Card (RTX 4060 VENTUS 2X BLACK 8G OC),https://cdna.pcpartpicker.com/static/forever/images/product/c89cc9ea2051206aebd4189ddf05f76b.256p.jpg
ASRock Challenger OC Arc B580 12 GB Video Card (B580 CL 12GO),https://cdna.pcpartpicker.com/static/forever/images/product/370f3e820daf59ae47e87c94e296822d.256p.jpg
Gigabyte GAMING OC Radeon RX 9060 XT 8 GB Video Card (GV-R9060XTGAMING OC-8GD),https://cdna.pcpartpicker.com/static/forever/images/product/7cde8a4a65736da55a296019d97e3570.256p.jpg
