name,image
"Western Digital WD Red Pro 18 TB 3.5"" 7200 RPM Internal Hard Drive (WD181KFGX)",https://cdna.pcpartpicker.com/static/forever/images/product/624b5171480fe97decea8d0c52705b8e.256p.jpg
"Seagate Desktop HDD 4 TB 3.5"" 5900 RPM Internal Hard Drive (ST4000DM000)",https://cdna.pcpartpicker.com/static/forever/images/product/340060a87cb466dba877bfa1ff5c0444.256p.jpg
"Seagate IronWolf Pro 4 TB 3.5"" 7200 RPM Internal Hard Drive (ST4000NE001)",https://cdna.pcpartpicker.com/static/forever/images/product/01f719cd8e7e03916233fb39a9c5ca26.256p.jpg
"Western Digital WD Red Pro 16 TB 3.5"" 7200 RPM Internal Hard Drive (WD161KFGX)",https://cdna.pcpartpicker.com/static/forever/images/product/798f56a8fbe536259b3dfdb2d6eafef7.256p.jpg
"Western Digital WD_BLACK 6 TB 3.5"" 7200 RPM Internal Hard Drive (WD6004FZBX)",https://cdna.pcpartpicker.com/static/forever/images/product/76078fcbf0c9c219cd221db8346eab8f.256p.jpg
"Seagate IronWolf Pro NAS 16 TB 3.5"" 7200 RPM Internal Hard Drive (ST16000NT001)",https://cdna.pcpartpicker.com/static/forever/images/product/e352117b6f8a568f0bed5452b16d922e.256p.jpg
"Western Digital WD Blue 12 TB 3.5"" 7200 RPM Internal Hard Drive (WD120EAGZ)",https://cdna.pcpartpicker.com/static/forever/images/product/75ebb395eb35b0b762757a7bf80b9244.256p.jpg
"Seagate Exos X22 22 TB 3.5"" 7200 RPM Internal Hard Drive (ST22000NM002E)",https://cdna.pcpartpicker.com/static/forever/images/product/0d3c56f6c2e600fffd0c17995ba85415.256p.jpg
"Western Digital WD Blue 1 TB 3.5"" 5400 RPM Internal Hard Drive (WD10EARZ)",https://cdna.pcpartpicker.com/static/forever/images/product/423a5bf43f8b39ad629d0aa0d30a8c00.256p.jpg
"Seagate BarraCuda 3 TB 3.5"" 7200 RPM Internal Hard Drive (ST3000DM008)",https://m.media-amazon.com/images/I/51LYl6kDa3L.jpg
"Seagate ST500LM021 500 GB 2.5"" 7200 RPM Internal Hard Drive (ST500LM021)",https://cdna.pcpartpicker.com/static/forever/images/product/923df78bd39bd4f885f4f98a36930223.256p.jpg
"Seagate ST6000NM0024 6 TB 3.5"" 7200 RPM Internal Hard Drive (ST6000NM0024)",https://cdna.pcpartpicker.com/static/forever/images/product/7373d77a5d7b02a0e39cf13fd542b1b6.256p.jpg
"Western Digital Blue 1 TB 2.5"" 5400 RPM Internal Hard Drive (WD10JPVX)",https://cdna.pcpartpicker.com/static/forever/images/product/5eb163a435c8ce989520ed6bd5696250.256p.jpg
"Seagate IronWolf NAS 8 TB 3.5"" 5400 RPM Internal Hard Drive (ST8000VN002)",https://cdna.pcpartpicker.com/static/forever/images/product/bb4c758a2161ee82c0bf0a0f36a99a86.256p.jpg
"Western Digital WD_BLACK 8 TB 3.5"" 7200 RPM Internal Hard Drive (WD8002FZBX)",https://cdna.pcpartpicker.com/static/forever/images/product/8540713637bbac26a7760c662ba516af.256p.jpg
"Toshiba DT01ACA100 1 TB 3.5"" 7200 RPM Internal Hard Drive (DT01ACA100)",https://cdna.pcpartpicker.com/static/forever/images/product/b292420c25c9662b49beabcc4e2b5362.256p.jpg
"Western Digital WD_BLACK 2 TB 3.5"" 7200 RPM Internal Hard Drive (WD2003FZEX)",https://cdna.pcpartpicker.com/static/forever/images/product/28173b4f9da14a95f25c747429fd8f6c.256p.jpg
"Seagate IronWolf Pro NAS 4 TB 3.5"" 7200 RPM Internal Hard Drive (ST4000NT001)",https://cdna.pcpartpicker.com/static/forever/images/product/e352117b6f8a568f0bed5452b16d922e.256p.jpg
"Seagate BarraCuda 5 TB 2.5"" 5400 RPM Internal Hard Drive (ST5000LM000)",https://cdna.pcpartpicker.com/static/forever/images/product/8e28907c966c35f62d9259443502b102.256p.jpg
"Seagate IronWolf Pro 28 TB 3.5"" 7200 RPM Internal Hard Drive (ST28000NT000)",https://cdna.pcpartpicker.com/static/forever/images/product/d891bcf680c6b30aad72f575e2f16611.256p.jpg
"Western Digital Red Plus 6 TB 3.5"" 5400 RPM Internal Hard Drive (WD60EFPX)",https://cdna.pcpartpicker.com/static/forever/images/product/a8bef7231cdca13bafc94110fb245e70.256p.jpg
"Seagate IronWolf Pro NAS 8 TB 3.5"" 7200 RPM Internal Hard Drive (ST8000NT001)",https://cdna.pcpartpicker.com/static/forever/images/product/aed3de527168c9708f6754899a62ff30.256p.jpg
"Seagate ST3000VM002 3 TB 3.5"" 5900 RPM Internal Hard Drive (ST3000VM002)",https://cdna.pcpartpicker.com/static/forever/images/product/04e1e5f72a91eb38214b65c00fe1e0d1.256p.jpg
"Toshiba N300 Pro 24 TB 3.5"" 7200 RPM Internal Hard Drive (HDWG82EXZSTB)",https://cdna.pcpartpicker.com/static/forever/images/product/2ae03c42478cbc376f5bd5adebb88b8c.256p.jpg
"Western Digital WD Red Pro 20 TB 3.5"" 7200 RPM Internal Hard Drive (WD201KFGX)",https://cdna.pcpartpicker.com/static/forever/images/product/c036fee6d5a58df5f186358a0edbe99a.256p.jpg
"Seagate IronWolf NAS 12 TB 3.5"" 7200 RPM Internal Hard Drive (ST12000VN0008)",https://cdna.pcpartpicker.com/static/forever/images/product/7910ec5e12172faf762f3f2e8cbe4518.256p.jpg
"Seagate Exos M 28 TB 3.5"" 7200 RPM Internal Hard Drive (ST28000NM003K)",https://cdna.pcpartpicker.com/static/forever/images/product/440b6d462c8e9b8f8d3f2eba0892424a.256p.jpg
"Western Digital Red Plus 12 TB 3.5"" 7200 RPM Internal Hard Drive (WD120EFBX)",https://cdna.pcpartpicker.com/static/forever/images/product/0bcda83aa0d631c40ee2b5ef727d5644.256p.jpg
